sample_idx,ground_truth,gt_label,h1_0,h1_1,h1_2,h1_3,h1_4,h1_5,h1_6,h1_7,h1_8,h1_9,h1_10,h1_11,h1_12,h1_13,h1_14,h1_15,h1_16,h1_17,h1_18,h1_19,h1_20,h1_21,h1_22,h1_23,h1_24,h1_25,h1_26,h1_27,h1_28,h1_29,h1_30,h1_31,h2_0,h2_1,h2_2,h2_3,h2_4,h2_5,h2_6,h2_7,h2_8,h2_9,h2_10,h2_11,h2_12,h2_13,h2_14,h2_15
55,1,B,0.000000,0.000000,256.098267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.766289,118.250641,0.000000,0.000000,0.000000,29.986679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.730728,0.000000,216.369843,0.000000,0.000000,0.000000,196.640335,0.000000,0.000000,33.079773,0.000000,0.000000,31.484718,0.000000,0.000000,0.000000,67.802849,0.000000,0.000000,0.000000,0.000000,0.000000,45.609756,0.000000,0.000000,0.000000,23.876192
56,2,C,0.000000,0.000000,231.469925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,342.113831,21.414118,0.000000,0.000000,0.000000,142.655411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.614417,0.000000,126.786125,0.000000,107.982262,0.000000,94.804016,0.000000,0.000000,55.902725,0.000000,0.000000,7.900823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.947647,0.000000,0.000000,0.000000,0.000000
57,1,B,0.000000,0.000000,244.149704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.960100,10.043029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.890884,0.000000,250.665909,0.000000,0.000000,0.000000,291.182037,0.000000,0.000000,6.337617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.146957,0.000000,0.000000,0.000000,0.000000,0.000000,13.509281,0.000000,0.000000,0.000000,0.000000
58,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.226784,254.782791,0.000000,0.000000,0.000000,96.237518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.914688,0.000000,19.177406,0.000000,156.899002,0.000000,129.901123,0.000000,0.000000,0.000000,0.000000,24.980511,60.214149,0.000000,31.762463,0.000000,43.553169,0.148827,10.954078,0.000000,0.000000,0.000000,54.123039,12.617562,0.000000,0.000000,70.620255
59,2,C,0.000000,0.000000,248.860931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322.925385,0.000000,0.000000,0.000000,0.000000,83.342339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.270962,0.000000,135.694870,0.000000,97.810646,0.000000,128.290588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577264,0.000000,0.000000,0.000000,0.000000,46.256931,0.000000,0.000000,0.000000,0.000000
60,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.932320,0.000000,51.439194,0.000000,294.429138,0.000000,306.320190,175.512894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.578178,0.000000,0.000000,0.000000,0.000000,86.788345,0.000000,0.000000,0.000000,0.000000,0.000000
61,0,A,0.000000,0.000000,223.095398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.123520,46.080650,0.000000,0.000000,0.000000,67.224258,0.000000,0.000000,25.504416,0.000000,0.000000,0.000000,86.375526,0.000000,124.551369,0.000000,39.009556,0.000000,135.793350,0.000000,0.000000,78.709740,0.000000,0.000000,18.202053,0.000000,0.000000,0.000000,15.905126,0.000000,0.000000,0.000000,0.000000,0.000000,35.464180,0.000000,0.000000,0.000000,0.000000
62,2,C,0.000000,0.000000,253.203476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,306.045929,0.000000,0.000000,0.000000,0.000000,47.390060,0.000000,0.000000,17.711077,0.000000,0.000000,0.000000,41.721661,0.000000,134.213623,0.000000,115.781494,0.000000,148.067429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.848390,0.000000,0.000000,0.000000,0.000000,32.679134,0.000000,0.000000,0.000000,0.000000
63,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.482651,323.717560,0.000000,0.000000,0.000000,293.008728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,265.610138,0.000000,0.000000,44.150505,0.000000,113.470062,0.000000,52.222023,125.711761,0.000000,27.954454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,116.090240,95.413437,0.000000,0.000000,87.072662
64,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.939362,0.000000,0.000000,0.000000,153.577240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.555214,0.000000,0.000000,0.000000,66.147293,0.000000,179.858948,19.938019,0.000000,0.000000,0.000000,28.134310,84.700829,0.000000,0.000000,0.000000,64.086571,6.527840,29.561403,0.000000,0.000000,0.000000,66.031731,0.093902,0.000000,0.000000,92.147697
65,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.467889,132.058655,0.000000,0.000000,0.000000,85.567154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.620392,0.000000,117.167213,0.000000,90.592712,0.000000,225.596024,0.000000,0.000000,21.113718,0.000000,0.000000,31.094240,0.000000,10.595691,0.000000,81.006966,6.176076,0.000000,0.000000,0.000000,0.000000,40.267834,0.000000,0.000000,0.000000,39.639114
66,1,B,0.000000,0.000000,279.505676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.093090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,223.481964,0.000000,299.088806,0.000000,0.000000,0.000000,355.601105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.638870,0.000000,0.000000,0.000000,0.000000,0.000000,13.626165,0.000000,0.000000,0.000000,0.000000
67,1,B,0.000000,0.000000,310.103668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.290306,12.779148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175.138550,0.000000,284.766846,0.000000,0.000000,0.000000,296.002228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.595673,0.000000,0.000000,0.000000,0.000000,0.000000,21.619663,0.000000,0.000000,0.000000,0.000000
68,2,C,0.000000,0.000000,259.446991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.828949,0.000000,0.000000,0.000000,0.000000,61.948994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.017776,0.000000,149.085373,0.000000,86.187431,0.000000,139.493210,0.000000,0.000000,3.907741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.339087,3.195271,0.000000,0.000000,0.000000,0.000000,40.717567,0.000000,0.000000,0.000000,0.000000
69,1,B,0.000000,0.000000,275.829834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.993538,17.256710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,205.768784,0.000000,288.954529,0.000000,0.000000,0.000000,313.448456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.004250,4.291075,0.000000,0.000000,0.000000,0.000000,21.158159,0.000000,0.000000,0.000000,0.000000
70,2,C,0.000000,0.000000,242.707230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,192.725555,0.000000,0.000000,0.000000,0.000000,36.795876,0.000000,0.000000,18.102915,0.000000,0.000000,0.000000,39.994633,0.000000,160.172821,0.000000,92.511513,0.000000,157.356491,0.000000,0.000000,58.817322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.408480,0.000000,0.000000,0.000000,0.000000,0.000000,26.527273,0.000000,0.000000,0.000000,0.000000
71,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.610641,0.000000,77.007454,0.000000,265.573273,0.000000,335.052979,177.472198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.522377,0.000000,0.000000,0.000000,0.000000,84.567184,0.000000,0.000000,0.000000,0.000000,0.000000
72,1,B,0.000000,0.000000,207.261871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.951485,41.623379,0.000000,0.000000,0.000000,11.501402,0.000000,0.000000,82.197952,0.000000,0.000000,0.000000,98.848579,0.000000,147.143585,0.000000,60.306019,0.000000,175.602798,0.000000,0.000000,59.930588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.865311,0.000000,0.000000,0.000000,0.000000,0.000000,8.590487,0.000000,0.000000,0.000000,0.000000
73,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.683159,311.543701,0.000000,0.000000,0.000000,295.801331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.555832,0.000000,0.000000,11.809768,0.000000,49.303543,0.000000,66.618713,107.921654,0.000000,27.662304,0.000000,5.343213,0.000000,0.000000,0.000000,0.000000,0.000000,114.681381,83.527878,0.000000,0.000000,87.391335
74,1,B,0.000000,0.000000,279.621765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.310074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.795624,0.000000,265.821014,0.000000,0.000000,0.000000,268.107391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.614601,8.611910,0.000000,0.000000,0.000000,0.000000,23.083485,0.000000,0.000000,0.000000,0.000000
75,1,B,0.000000,0.000000,279.629028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.818848,22.648787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,214.293365,0.000000,300.636200,0.000000,0.000000,0.000000,329.758148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.228546,0.000000,0.000000,0.000000,0.000000,0.000000,19.261686,0.000000,0.000000,0.000000,0.000000
76,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.075180,0.000000,55.305222,0.000000,286.274414,0.000000,325.846954,200.226120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.533587,0.000000,0.000000,0.000000,0.000000,88.384354,0.000000,0.000000,0.000000,0.000000,0.000000
77,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.966265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,208.770050,0.000000,62.463547,0.000000,230.791367,0.000000,314.762024,148.431244,0.000000,50.344727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.148216,0.000000,0.000000,0.000000,0.000000,67.378540,0.000000,0.000000,0.000000,0.000000,0.000000
78,1,B,0.000000,0.000000,213.753494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.489115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.563660,0.000000,0.000000,0.000000,224.992996,0.000000,290.600861,0.000000,0.000000,0.000000,360.266785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.192543,0.000000,0.000000,0.000000,0.000000,3.893928,0.000000,0.000000,0.000000,0.000000,0.000000
79,2,C,0.000000,0.000000,240.641068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,243.952133,0.187029,0.000000,0.000000,0.000000,53.297340,0.000000,0.000000,20.704111,0.000000,0.000000,0.000000,61.510143,0.000000,153.868256,0.000000,68.652222,0.000000,139.011917,0.000000,0.000000,37.779461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.789408,0.000000,0.000000,0.000000,0.000000,0.000000,34.841568,0.000000,0.000000,0.000000,0.000000
80,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.004807,224.852310,0.000000,0.000000,0.000000,187.384232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.570793,0.000000,81.729195,0.000000,71.787132,0.000000,39.152382,0.000000,0.000000,5.093823,0.000000,55.967346,68.476448,0.000000,13.716323,0.000000,39.124817,16.738337,0.000000,0.000000,0.000000,0.000000,89.384567,0.000000,0.000000,0.000000,76.977180
81,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.762558,0.000000,0.000000,0.000000,78.726601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194.770859,0.000000,77.873833,0.000000,240.888382,0.000000,181.528366,243.644028,0.000000,65.234718,0.000000,0.000000,27.536224,0.000000,0.000000,0.000000,3.406155,0.000000,0.000000,0.000000,0.000000,24.857079,32.974117,0.000000,0.000000,0.000000,0.000000
82,2,C,0.000000,0.000000,251.159622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302.983124,0.000000,0.000000,0.000000,0.000000,73.746040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.800812,0.000000,150.567062,0.000000,89.091072,0.000000,142.869720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.994989,7.810769,0.000000,0.000000,0.000000,0.000000,43.892002,0.000000,0.000000,0.000000,0.000000
83,1,B,0.000000,0.000000,238.011475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,186.247894,40.139992,0.000000,0.000000,0.000000,79.107559,0.000000,0.000000,38.807838,0.000000,0.000000,0.000000,64.506546,0.000000,133.039825,0.000000,34.695023,0.000000,124.656448,0.000000,0.000000,56.407127,0.000000,0.000000,6.450579,0.000000,0.000000,0.000000,9.593179,0.000000,0.000000,0.000000,0.000000,0.000000,40.500816,0.000000,0.000000,0.000000,0.000000
84,2,C,0.000000,0.000000,253.605484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230.614822,0.000000,0.000000,0.000000,0.000000,58.656330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.503700,0.000000,157.139633,0.000000,80.597534,0.000000,146.649155,0.000000,0.000000,16.323484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.340407,0.000000,0.000000,0.000000,0.000000,0.000000,36.298981,0.000000,0.000000,0.000000,0.000000
85,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.727539,229.084976,0.000000,0.000000,0.000000,158.381592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.059132,0.000000,36.987778,0.000000,109.418694,0.000000,82.415924,0.000000,0.000000,81.647835,0.000000,42.757061,78.896385,0.000000,22.933048,0.000000,13.922029,0.000000,0.000000,0.000000,0.000000,0.000000,79.375526,5.814097,0.000000,0.000000,73.882416
86,0,A,0.000000,0.000000,163.436752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,218.503189,64.537033,0.000000,0.000000,0.000000,123.867508,0.000000,0.000000,46.338486,0.000000,0.000000,0.000000,55.998772,0.000000,96.415245,0.000000,118.165649,0.000000,88.909874,0.000000,0.000000,69.385307,0.000000,0.000000,11.903397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.304813,0.000000,0.000000,0.000000,0.000000
87,1,B,0.000000,0.000000,272.258698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.256071,21.340899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,220.523605,0.000000,301.104309,0.000000,0.000000,0.000000,338.864929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.228683,0.393602,0.000000,0.000000,0.000000,0.000000,18.339375,0.000000,0.000000,0.000000,0.000000
88,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.932968,175.199951,0.000000,0.000000,0.000000,72.042259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.523689,0.000000,260.527435,0.000000,103.510895,0.000000,91.279373,0.000000,0.000000,0.000000,0.000000,9.443908,36.078030,0.000000,42.413750,0.000000,67.001373,9.939516,0.000000,0.000000,0.000000,0.000000,62.876335,0.000000,0.000000,0.000000,55.642105
89,1,B,0.000000,0.000000,334.404297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.998566,12.819758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.442383,0.000000,280.721161,0.000000,0.000000,0.000000,292.558563,0.000000,0.000000,32.723465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.566605,0.000000,0.000000,0.000000,0.000000,0.000000,21.887043,0.000000,0.000000,0.000000,0.000000
90,2,C,0.000000,0.000000,208.936523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.361176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.404436,0.000000,0.000000,0.000000,55.401012,0.000000,159.395584,0.000000,139.942154,0.000000,209.055695,0.000000,0.000000,43.735329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.184262,0.000000,0.000000,0.000000,0.000000,0.000000,8.677387,0.000000,0.000000,0.000000,0.000000
91,0,A,0.000000,0.000000,196.835770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.418274,52.313709,0.000000,0.000000,0.000000,50.657375,0.000000,0.000000,46.204575,0.000000,0.000000,0.000000,75.398972,0.000000,125.494400,0.000000,67.472504,0.000000,141.401932,0.000000,0.000000,99.723061,0.000000,0.000000,14.909327,0.000000,0.000000,0.000000,11.290320,0.000000,0.000000,0.000000,0.000000,0.000000,26.750708,0.000000,0.000000,0.000000,0.000000
92,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.228706,54.222961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.164368,0.000000,109.684082,0.000000,168.140518,0.000000,276.639801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.783413,0.000000,50.525284,7.566420,0.000000,0.000000,0.000000,34.875633,2.641945,0.000000,0.000000,0.000000,1.437468
93,2,C,0.000000,0.000000,200.037842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.803322,8.874775,0.000000,0.000000,0.000000,36.998730,0.000000,0.000000,106.356918,0.000000,0.000000,0.000000,84.796730,0.000000,120.664307,0.000000,62.421127,0.000000,148.471802,0.000000,0.000000,32.226429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.738335,0.000000,0.000000,0.000000,0.000000,0.000000,4.850825,0.000000,0.000000,0.000000,0.000000
94,1,B,0.000000,0.000000,262.539551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.718670,81.717232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,161.867294,0.000000,223.698883,0.000000,0.000000,0.000000,241.136261,0.000000,0.000000,35.853882,0.000000,0.000000,18.238888,0.000000,0.000000,0.000000,73.121552,0.000000,0.000000,0.000000,0.000000,0.000000,29.950491,0.000000,0.000000,0.000000,9.754583
95,1,B,0.000000,0.000000,173.541931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,193.670746,90.357086,0.000000,0.000000,0.000000,145.489700,0.000000,0.000000,21.287310,0.000000,0.000000,0.000000,77.791512,0.000000,113.865814,0.000000,47.488720,0.000000,92.124634,0.000000,0.000000,62.061520,0.000000,0.000000,32.918133,0.000000,0.000000,0.000000,11.454571,0.000000,0.000000,0.000000,0.000000,0.000000,66.131844,0.000000,0.000000,0.000000,15.889739
96,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.305176,233.280380,0.000000,0.000000,0.000000,2.653622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187.120514,0.000000,124.984131,0.000000,108.638962,0.000000,216.120224,0.000000,0.000000,0.000000,0.000000,0.000000,41.724186,0.000000,36.827229,0.000000,90.322067,24.168749,2.647848,0.000000,0.000000,0.000000,39.531929,0.000000,0.000000,0.000000,69.470177
97,0,A,0.000000,0.000000,214.614960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.919754,45.277874,0.000000,0.000000,0.000000,43.241585,0.000000,0.000000,58.731335,0.000000,0.000000,0.000000,91.019447,0.000000,122.377228,0.000000,51.216465,0.000000,147.903427,0.000000,0.000000,86.169624,0.000000,0.000000,7.797203,0.000000,0.000000,0.000000,18.719355,0.000000,0.000000,0.000000,0.000000,0.000000,20.619783,0.000000,0.000000,0.000000,0.000000
98,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.403663,127.082397,0.000000,0.000000,0.000000,94.558144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,253.728821,0.000000,101.968216,0.000000,181.020889,0.000000,241.060699,0.000000,0.000000,0.000000,0.000000,0.000000,19.056028,0.000000,21.258425,0.000000,80.425804,0.801044,0.000000,0.000000,0.000000,0.000000,36.801033,0.000000,0.000000,0.000000,26.771051
